MATCH_ID,SEASON,DATE_TIME,YEAR,HOME_TEAM,AWAY_TEAM,STADIUM,Cities,HOME_TEAM_SCORE,AWAY_TEAM_SCORE,Winner,PENALTY_SHOOT_OUT,ATTENDANCE,-22,-21,-20,-19,-18,-17,-16
mt302,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,Liverpool FC,RB Salzburg,Anfield,Liverpool,4,3,Home,0,52234,0,0,0,1,0,0,0
mt303,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,RB Salzburg,SSC Napoli,Red Bull Arena,Leipzig,2,3,Away,0,29520,0,0,0,1,0,0,0
mt304,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,KRC Genk,Liverpool FC,Cegeka Arena,Genk,1,4,Away,0,19626,0,0,0,1,0,0,0
mt305,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Liverpool FC,KRC Genk,Anfield,Liverpool,2,1,Home,0,52611,0,0,0,1,0,0,0
mt306,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,SSC Napoli,RB Salzburg,Diego Maradona,Napoli,1,1,Draw,0,32862,0,0,0,1,0,0,0
mt307,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,Liverpool FC,SSC Napoli,Anfield,Liverpool,1,1,Draw,0,52128,0,0,0,1,0,0,0
mt308,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,KRC Genk,RB Salzburg,Cegeka Arena,Genk,1,4,Away,0,17284,0,0,0,1,0,0,0
mt309,2019-2020,10-DEC-19 05.55.00.000000000 PM,2019,SSC Napoli,KRC Genk,Diego Maradona,Napoli,4,0,Home,0,22265,0,0,0,1,0,0,0
mt310,2019-2020,10-DEC-19 05.55.00.000000000 PM,2019,RB Salzburg,Liverpool FC,Red Bull Arena,Leipzig,0,2,Away,0,29520,0,0,0,1,0,0,0
mt311,2019-2020,17-SEP-19 05.55.00.000000000 PM,2019,Inter,Slavia Praha,Giuseppe Meazza,Milano,1,1,Draw,0,50128,0,0,0,1,0,0,0
mt312,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,Borussia Dortmund,FC Barcelona,Signal Iduna Park,Dortmund,0,0,Draw,0,66099,0,0,0,1,0,0,0
mt313,2019-2020,02-OCT-19 05.55.00.000000000 PM,2019,Slavia Praha,Borussia Dortmund,Sinobo Stadium,Praha,0,2,Away,0,19370,0,0,0,1,0,0,0
mt314,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,FC Barcelona,Inter,Spotify Camp Nou,Barcelona,2,1,Home,0,86141,0,0,0,1,0,0,0
mt315,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,Inter,Borussia Dortmund,Giuseppe Meazza,Milano,2,0,Home,0,65673,0,0,0,1,0,0,0
mt316,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,Slavia Praha,FC Barcelona,Sinobo Stadium,Praha,1,2,Away,0,19170,0,0,0,1,0,0,0
mt317,2019-2020,05-NOV-19 05.55.00.000000000 PM,2019,FC Barcelona,Slavia Praha,Spotify Camp Nou,Barcelona,0,0,Draw,0,67023,0,0,0,1,0,0,0
mt318,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Borussia Dortmund,Inter,Signal Iduna Park,Dortmund,3,2,Home,0,66099,0,0,0,1,0,0,0
mt319,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,FC Barcelona,Borussia Dortmund,Spotify Camp Nou,Barcelona,3,1,Home,0,90071,0,0,0,1,0,0,0
mt320,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,Slavia Praha,Inter,Sinobo Stadium,Praha,1,3,Away,0,19370,0,0,0,1,0,0,0
mt321,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,Borussia Dortmund,Slavia Praha,Signal Iduna Park,Dortmund,2,1,Home,0,65079,0,0,0,1,0,0,0
mt322,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,Inter,FC Barcelona,Giuseppe Meazza,Milano,1,2,Away,0,71818,0,0,0,1,0,0,0
mt323,2019-2020,17-SEP-19 05.55.00.000000000 PM,2019,Olympique Lyon,Zenit St. Petersburg,Groupama Stadium,Décines-Charpieu,1,1,Draw,0,47201,0,0,0,1,0,0,0
mt324,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,SL Benfica,RB Leipzig,Estádio da Luz,Lisboa,1,2,Away,0,46460,0,0,0,1,0,0,0
mt325,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,Zenit St. Petersburg,SL Benfica,Gazprom Arena,St. Petersburg,3,1,Home,0,51683,0,0,0,1,0,0,0
mt326,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,RB Leipzig,Olympique Lyon,Red Bull Arena,Leipzig,0,2,Away,0,40194,0,0,0,1,0,0,0
mt327,2019-2020,23-OCT-19 05.55.00.000000000 PM,2019,RB Leipzig,Zenit St. Petersburg,Red Bull Arena,Leipzig,2,1,Home,0,41058,0,0,0,1,0,0,0
mt328,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,SL Benfica,Olympique Lyon,Estádio da Luz,Lisboa,2,1,Home,0,53035,0,0,0,1,0,0,0
mt329,2019-2020,05-NOV-19 05.55.00.000000000 PM,2019,Zenit St. Petersburg,RB Leipzig,Gazprom Arena,St. Petersburg,0,2,Away,0,50452,0,0,0,1,0,0,0
mt330,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Olympique Lyon,SL Benfica,Groupama Stadium,Décines-Charpieu,3,1,Home,0,51077,0,0,0,1,0,0,0
mt331,2019-2020,27-NOV-19 05.55.00.000000000 PM,2019,Zenit St. Petersburg,Olympique Lyon,Gazprom Arena,St. Petersburg,2,0,Home,0,51183,0,0,0,1,0,0,0
mt332,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,RB Leipzig,SL Benfica,Red Bull Arena,Leipzig,2,2,Draw,0,38339,0,0,0,1,0,0,0
mt333,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,SL Benfica,Zenit St. Petersburg,Estádio da Luz,Lisboa,3,0,Home,0,40232,0,0,0,1,0,0,0
mt334,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,Olympique Lyon,RB Leipzig,Groupama Stadium,Décines-Charpieu,2,2,Draw,0,53288,0,0,0,1,0,0,0
mt335,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,Chelsea FC,Valencia CF,Stamford Bridge,London,0,1,Away,0,39469,0,0,0,1,0,0,0
mt336,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,AFC Ajax,Lille OSC,Johan Cruijff ArenA,Amsterdam,3,0,Home,0,51441,0,0,0,1,0,0,0
mt337,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,Valencia CF,AFC Ajax,Estadio de Mestalla,Valencia,0,3,Away,0,44659,0,0,0,1,0,0,0
mt338,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,Lille OSC,Chelsea FC,Stade Pierre Mauroy,Villeneuve D’Ascq,1,2,Away,0,48523,0,0,0,1,0,0,0
mt339,2019-2020,23-OCT-19 05.55.00.000000000 PM,2019,AFC Ajax,Chelsea FC,Johan Cruijff ArenA,Amsterdam,0,1,Away,0,52482,0,0,0,1,0,0,0
mt340,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,Lille OSC,Valencia CF,Stade Pierre Mauroy,Villeneuve D’Ascq,1,1,Draw,0,47488,0,0,0,1,0,0,0
mt341,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Chelsea FC,AFC Ajax,Stamford Bridge,London,4,4,Draw,0,39132,0,0,0,1,0,0,0
mt342,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Valencia CF,Lille OSC,Estadio de Mestalla,Valencia,4,1,Home,0,38252,0,0,0,1,0,0,0
mt343,2019-2020,27-NOV-19 05.55.00.000000000 PM,2019,Valencia CF,Chelsea FC,Estadio de Mestalla,Valencia,2,2,Draw,0,43486,0,0,0,1,0,0,0
mt344,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,Lille OSC,AFC Ajax,Stade Pierre Mauroy,Villeneuve D’Ascq,0,2,Away,0,48612,0,0,0,1,0,0,0
mt345,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,Chelsea FC,Lille OSC,Stamford Bridge,London,2,1,Home,0,40016,0,0,0,1,0,0,0
mt346,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,AFC Ajax,Valencia CF,Johan Cruijff ArenA,Amsterdam,0,1,Away,0,51931,0,0,0,1,0,0,0
mt347,2019-2020,18-FEB-20 08.00.00.000000000 PM,2020,Borussia Dortmund,Paris Saint-Germain,Signal Iduna Park,Dortmund,2,1,Home,0,66099,0,0,1,0,0,0,0
mt348,2019-2020,18-FEB-20 08.00.00.000000000 PM,2020,Atlético Madrid,Liverpool FC,Wanda Metropolitano,Madrid,1,0,Home,0,67443,0,0,1,0,0,0,0
mt349,2019-2020,19-FEB-20 08.00.00.000000000 PM,2020,Atalanta,Valencia CF,Giuseppe Meazza,Milano,4,1,Home,0,44236,0,0,1,0,0,0,0
mt350,2019-2020,19-FEB-20 08.00.00.000000000 PM,2020,Tottenham Hotspur,RB Leipzig,Tottenham Hotspur Stadium,London,0,1,Away,0,60095,0,0,1,0,0,0,0
mt351,2019-2020,25-FEB-20 08.00.00.000000000 PM,2020,Chelsea FC,Bayern München,Stamford Bridge,London,0,3,Away,0,36761,0,0,1,0,0,0,0
mt352,2019-2020,25-FEB-20 08.00.00.000000000 PM,2020,SSC Napoli,FC Barcelona,Diego Maradona,Napoli,1,1,Draw,0,44388,0,0,1,0,0,0,0
mt353,2019-2020,26-FEB-20 08.00.00.000000000 PM,2020,Real Madrid,Manchester City,Santiago Bernabéu,Madrid,1,2,Away,0,75615,0,0,1,0,0,0,0
mt354,2019-2020,26-FEB-20 08.00.00.000000000 PM,2020,Olympique Lyon,Juventus,Groupama Stadium,Décines-Charpieu,1,0,Home,0,57335,0,0,1,0,0,0,0
mt355,2019-2020,10-MAR-20 08.00.00.000000000 PM,2020,Valencia CF,Atalanta,Estadio de Mestalla,Valencia,3,4,Away,0,0,0,0,1,0,0,0,0
mt356,2019-2020,10-MAR-20 08.00.00.000000000 PM,2020,RB Leipzig,Tottenham Hotspur,Red Bull Arena,Leipzig,3,0,Home,0,42146,0,0,1,0,0,0,0
mt357,2019-2020,11-MAR-20 08.00.00.000000000 PM,2020,Paris Saint-Germain,Borussia Dortmund,Parc des Princes,Paris,2,0,Home,0,0,0,0,1,0,0,0,0
mt358,2019-2020,11-MAR-20 08.00.00.000000000 PM,2020,Liverpool FC,Atlético Madrid,Anfield,Liverpool,2,3,Away,0,45000,0,0,1,0,0,0,0
mt359,2019-2020,07-AUG-20 08.00.00.000000000 PM,2020,Manchester City,Real Madrid,Etihad Stadium,Manchester,2,1,Home,0,0,0,0,1,0,0,0,0
mt360,2019-2020,07-AUG-20 08.00.00.000000000 PM,2020,Juventus,Olympique Lyon,Allianz Stadium,Torino,2,1,Home,0,0,0,0,1,0,0,0,0
mt361,2019-2020,08-AUG-20 08.00.00.000000000 PM,2020,Bayern München,Chelsea FC,Allianz Arena,München,4,1,Home,0,0,0,0,1,0,0,0,0
mt362,2019-2020,08-AUG-20 08.00.00.000000000 PM,2020,FC Barcelona,SSC Napoli,Spotify Camp Nou,Barcelona,3,1,Home,0,0,0,0,1,0,0,0,0
mt363,2019-2020,12-AUG-20 08.00.00.000000000 PM,2020,Atalanta,Paris Saint-Germain,Estádio da Luz,Lisboa,1,2,Away,0,0,0,0,1,0,0,0,0
mt364,2019-2020,13-AUG-20 08.00.00.000000000 PM,2020,RB Leipzig,Atlético Madrid,Estádio José Alvalade,Lisboa,2,1,Home,0,0,0,0,1,0,0,0,0
mt365,2019-2020,14-AUG-20 08.00.00.000000000 PM,2020,FC Barcelona,Bayern München,Estádio da Luz,Lisboa,2,8,Away,0,0,0,0,1,0,0,0,0
mt366,2019-2020,15-AUG-20 08.00.00.000000000 PM,2020,Manchester City,Olympique Lyon,Estádio José Alvalade,Lisboa,1,3,Away,0,0,0,0,1,0,0,0,0
mt367,2019-2020,18-AUG-20 08.00.00.000000000 PM,2020,RB Leipzig,Paris Saint-Germain,Estádio da Luz,Lisboa,0,3,Away,0,0,0,0,1,0,0,0,0
mt368,2019-2020,19-AUG-20 08.00.00.000000000 PM,2020,Olympique Lyon,Bayern München,Estádio José Alvalade,Lisboa,0,3,Away,0,0,0,0,1,0,0,0,0
mt369,2019-2020,23-AUG-20 08.00.00.000000000 PM,2020,Paris Saint-Germain,Bayern München,Estádio da Luz,Lisboa,0,1,Away,0,0,0,0,1,0,0,0,0
mt370,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,AS Monaco,Atlético Madrid,Stade Louis II,Monaco,1,2,Away,0,10575,0,0,0,0,1,0,0
mt371,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,Club Brugge KV,Borussia Dortmund,Jan Breydel Stadion,Brugge,0,1,Away,0,25181,0,0,0,0,1,0,0
mt372,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,Borussia Dortmund,AS Monaco,Signal Iduna Park,Dortmund,3,0,Home,0,66099,0,0,0,0,1,0,0
mt373,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,Atlético Madrid,Club Brugge KV,Wanda Metropolitano,Madrid,3,1,Home,0,55742,0,0,0,0,1,0,0
mt374,2018-2019,24-OCT-18 05.55.00.000000000 PM,2018,Club Brugge KV,AS Monaco,Jan Breydel Stadion,Brugge,1,1,Draw,0,23957,0,0,0,0,1,0,0
mt375,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,Borussia Dortmund,Atlético Madrid,Signal Iduna Park,Dortmund,4,0,Home,0,66099,0,0,0,0,1,0,0
mt376,2018-2019,06-NOV-18 05.55.00.000000000 PM,2018,AS Monaco,Club Brugge KV,Stade Louis II,Monaco,0,4,Away,0,8347,0,0,0,0,1,0,0
mt377,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,Atlético Madrid,Borussia Dortmund,Wanda Metropolitano,Madrid,2,0,Home,0,61023,0,0,0,0,1,0,0
mt378,2018-2019,28-NOV-18 05.55.00.000000000 PM,2018,Atlético Madrid,AS Monaco,Wanda Metropolitano,Madrid,2,0,Home,0,56314,0,0,0,0,1,0,0
mt379,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,Borussia Dortmund,Club Brugge KV,Signal Iduna Park,Dortmund,0,0,Draw,0,66099,0,0,0,0,1,0,0
mt380,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,AS Monaco,Borussia Dortmund,Stade Louis II,Monaco,0,2,Away,0,8731,0,0,0,0,1,0,0
mt381,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,Club Brugge KV,Atlético Madrid,Jan Breydel Stadion,Brugge,0,0,Draw,0,25645,0,0,0,0,1,0,0
mt382,2018-2019,18-SEP-18 05.55.00.000000000 PM,2018,FC Barcelona,PSV Eindhoven,Spotify Camp Nou,Barcelona,4,0,Home,0,73462,0,0,0,0,1,0,0
mt383,2018-2019,18-SEP-18 05.55.00.000000000 PM,2018,Inter,Tottenham Hotspur,Giuseppe Meazza,Milano,2,1,Home,0,64123,0,0,0,0,1,0,0
mt384,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,Tottenham Hotspur,FC Barcelona,Wembley Stadium,London,2,4,Away,0,82137,0,0,0,0,1,0,0
mt385,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,PSV Eindhoven,Inter,Philips Stadion,Eindhoven,1,2,Away,0,34750,0,0,0,0,1,0,0
mt386,2018-2019,24-OCT-18 05.55.00.000000000 PM,2018,PSV Eindhoven,Tottenham Hotspur,Philips Stadion,Eindhoven,2,2,Draw,0,35000,0,0,0,0,1,0,0
mt387,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,FC Barcelona,Inter,Spotify Camp Nou,Barcelona,2,0,Home,0,86290,0,0,0,0,1,0,0
mt388,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,Tottenham Hotspur,PSV Eindhoven,Wembley Stadium,London,2,1,Home,0,46588,0,0,0,0,1,0,0
mt389,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,Inter,FC Barcelona,Giuseppe Meazza,Milano,1,1,Draw,0,70915,0,0,0,0,1,0,0
mt390,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,PSV Eindhoven,FC Barcelona,Philips Stadion,Eindhoven,1,2,Away,0,34600,0,0,0,0,1,0,0
mt391,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,Tottenham Hotspur,Inter,Wembley Stadium,London,1,0,Home,0,57132,0,0,0,0,1,0,0
mt392,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,FC Barcelona,Tottenham Hotspur,Spotify Camp Nou,Barcelona,1,1,Draw,0,69961,0,0,0,0,1,0,0
mt393,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,Inter,PSV Eindhoven,Giuseppe Meazza,Milano,1,1,Draw,0,62533,0,0,0,0,1,0,0
mt394,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,Liverpool FC,Paris Saint-Germain,Anfield,Liverpool,3,2,Home,0,52478,0,0,0,0,1,0,0
mt395,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,Crvena Zvezda,SSC Napoli,Marakana,Beograd,0,0,Draw,0,49112,0,0,0,0,1,0,0
mt396,2018-2019,03-OCT-18 05.55.00.000000000 PM,2018,Paris Saint-Germain,Crvena Zvezda,Parc des Princes,Paris,6,1,Home,0,39979,0,0,0,0,1,0,0
mt397,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,SSC Napoli,Liverpool FC,Diego Maradona,Napoli,1,0,Home,0,37057,0,0,0,0,1,0,0
mt398,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,Paris Saint-Germain,SSC Napoli,Parc des Princes,Paris,2,2,Draw,0,46274,0,0,0,0,1,0,0
mt399,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,Liverpool FC,Crvena Zvezda,Anfield,Liverpool,4,0,Home,0,53024,0,0,0,0,1,0,0
mt400,2018-2019,06-NOV-18 05.55.00.000000000 PM,2018,Crvena Zvezda,Liverpool FC,Marakana,Beograd,2,0,Home,0,51318,0,0,0,0,1,0,0
mt401,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,SSC Napoli,Paris Saint-Germain,Diego Maradona,Napoli,1,1,Draw,0,55489,0,0,0,0,1,0,0
mt402,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,Paris Saint-Germain,Liverpool FC,Parc des Princes,Paris,2,1,Home,0,46880,0,0,0,0,1,0,0
mt403,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,SSC Napoli,Crvena Zvezda,Diego Maradona,Napoli,3,1,Home,0,44470,0,0,0,0,1,0,0
mt404,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,Liverpool FC,SSC Napoli,Anfield,Liverpool,1,0,Home,0,52015,0,0,0,0,1,0,0
mt405,2018-2019,11-DEC-18 08.00.00.000000000 PM,2018,Crvena Zvezda,Paris Saint-Germain,Marakana,Beograd,1,4,Away,0,48357,0,0,0,0,1,0,0
mt406,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,FC Schalke 04,FC Porto,Veltins-Arena,Gelsenkirchen,1,1,Draw,0,45755,0,0,0,0,1,0,0
mt407,2018-2019,18-SEP-18 08.00.00.000000000 PM,2018,Galatasaray,Lokomotiv Moskva,Nef Stadyumu,Istanbul,3,0,Home,0,43542,0,0,0,0,1,0,0
mt408,2018-2019,03-OCT-18 05.55.00.000000000 PM,2018,Lokomotiv Moskva,FC Schalke 04,RŽD-Arena,Moskva,0,1,Away,0,21471,0,0,0,0,1,0,0
mt409,2018-2019,03-OCT-18 08.00.00.000000000 PM,2018,FC Porto,Galatasaray,Estádio do Dragão,Porto,1,0,Home,0,42711,0,0,0,0,1,0,0
mt410,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,Lokomotiv Moskva,FC Porto,RŽD-Arena,Moskva,1,3,Away,0,16034,0,0,0,0,1,0,0
mt411,2018-2019,24-OCT-18 08.00.00.000000000 PM,2018,Galatasaray,FC Schalke 04,Nef Stadyumu,Istanbul,0,0,Draw,0,46667,0,0,0,0,1,0,0
mt412,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,FC Porto,Lokomotiv Moskva,Estádio do Dragão,Porto,4,1,Home,0,34616,0,0,0,0,1,0,0
mt413,2018-2019,06-NOV-18 08.00.00.000000000 PM,2018,FC Schalke 04,Galatasaray,Veltins-Arena,Gelsenkirchen,2,0,Home,0,54740,0,0,0,0,1,0,0
mt414,2018-2019,28-NOV-18 05.55.00.000000000 PM,2018,Lokomotiv Moskva,Galatasaray,RŽD-Arena,Moskva,2,0,Home,0,14037,0,0,0,0,1,0,0
mt415,2018-2019,28-NOV-18 08.00.00.000000000 PM,2018,FC Porto,FC Schalke 04,Estádio do Dragão,Porto,3,1,Home,0,41603,0,0,0,0,1,0,0
mt416,2018-2019,11-DEC-18 05.55.00.000000000 PM,2018,FC Schalke 04,Lokomotiv Moskva,Veltins-Arena,Gelsenkirchen,1,0,Home,0,48883,0,0,0,0,1,0,0
mt417,2018-2019,11-DEC-18 05.55.00.000000000 PM,2018,Galatasaray,FC Porto,Nef Stadyumu,Istanbul,2,3,Away,0,33972,0,0,0,0,1,0,0
mt418,2018-2019,19-SEP-18 05.55.00.000000000 PM,2018,AFC Ajax,AEK Athen,Johan Cruijff ArenA,Amsterdam,3,0,Home,0,52285,0,0,0,0,1,0,0
mt419,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,SL Benfica,Bayern München,Estádio da Luz,Lisboa,0,2,Away,0,60274,0,0,0,0,1,0,0
mt420,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,Bayern München,AFC Ajax,Allianz Arena,München,1,1,Draw,0,70000,0,0,0,0,1,0,0
mt421,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,AEK Athen,SL Benfica,Spyros Louis (OAKA),Athen,2,3,Away,0,31154,0,0,0,0,1,0,0
mt422,2018-2019,23-OCT-18 05.55.00.000000000 PM,2018,AEK Athen,Bayern München,Spyros Louis (OAKA),Athen,0,2,Away,0,61221,0,0,0,0,1,0,0
mt423,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,AFC Ajax,SL Benfica,Johan Cruijff ArenA,Amsterdam,1,0,Home,0,52489,0,0,0,0,1,0,0
mt424,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,SL Benfica,AFC Ajax,Estádio da Luz,Lisboa,1,1,Draw,0,51328,0,0,0,0,1,0,0
mt425,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,Bayern München,AEK Athen,Allianz Arena,München,2,0,Home,0,70000,0,0,0,0,1,0,0
mt426,2018-2019,27-NOV-18 05.55.00.000000000 PM,2018,AEK Athen,AFC Ajax,Spyros Louis (OAKA),Athen,0,2,Away,0,25756,0,0,0,0,1,0,0
mt427,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,Bayern München,SL Benfica,Allianz Arena,München,5,1,Home,0,70000,0,0,0,0,1,0,0
mt428,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,AFC Ajax,Bayern München,Johan Cruijff ArenA,Amsterdam,3,3,Draw,0,52244,0,0,0,0,1,0,0
mt429,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,SL Benfica,AEK Athen,Estádio da Luz,Lisboa,1,0,Home,0,33633,0,0,0,0,1,0,0
mt430,2018-2019,19-SEP-18 05.55.00.000000000 PM,2018,Shakhtar Donetsk,1899 Hoffenheim,Metalist Stadion,Kharkiv,2,2,Draw,0,28336,0,0,0,0,1,0,0
mt431,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,Manchester City,Olympique Lyon,Etihad Stadium,Manchester,1,2,Away,0,40111,0,0,0,0,1,0,0
mt432,2018-2019,02-OCT-18 05.55.00.000000000 PM,2018,1899 Hoffenheim,Manchester City,PreZero Arena,Sinsheim,1,2,Away,0,24851,0,0,0,0,1,0,0
mt433,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,Olympique Lyon,Shakhtar Donetsk,Groupama Stadium,Décines-Charpieu,2,2,Draw,0,0,0,0,0,0,1,0,0
mt434,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,Shakhtar Donetsk,Manchester City,Metalist Stadion,Kharkiv,0,3,Away,0,37106,0,0,0,0,1,0,0
mt435,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,1899 Hoffenheim,Olympique Lyon,PreZero Arena,Sinsheim,3,3,Draw,0,24144,0,0,0,0,1,0,0
mt436,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,Manchester City,Shakhtar Donetsk,Etihad Stadium,Manchester,6,0,Home,0,52286,0,0,0,0,1,0,0
mt437,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,Olympique Lyon,1899 Hoffenheim,Groupama Stadium,Décines-Charpieu,2,2,Draw,0,53850,0,0,0,0,1,0,0
mt438,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,Olympique Lyon,Manchester City,Groupama Stadium,Décines-Charpieu,2,2,Draw,0,56039,0,0,0,0,1,0,0
mt439,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,1899 Hoffenheim,Shakhtar Donetsk,PreZero Arena,Sinsheim,2,3,Away,0,22920,0,0,0,0,1,0,0
mt440,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,Shakhtar Donetsk,Olympique Lyon,Olimpiyskyi,Kiev,1,1,Draw,0,38916,0,0,0,0,1,0,0
mt441,2018-2019,12-DEC-18 08.00.00.000000000 PM,2018,Manchester City,1899 Hoffenheim,Etihad Stadium,Manchester,2,1,Home,0,50411,0,0,0,0,1,0,0
mt442,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,Real Madrid,AS Roma,Santiago Bernabéu,Madrid,3,0,Home,0,69251,0,0,0,0,1,0,0
mt443,2018-2019,19-SEP-18 08.00.00.000000000 PM,2018,Viktoria Plzeň,CSKA Moskva,Doosan Arena,Plzeň,2,2,Draw,0,11312,0,0,0,0,1,0,0
mt444,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,CSKA Moskva,Real Madrid,Luzhniki,Moskva,1,0,Home,0,71811,0,0,0,0,1,0,0
mt445,2018-2019,02-OCT-18 08.00.00.000000000 PM,2018,AS Roma,Viktoria Plzeň,Olimpico,Roma,5,0,Home,0,41243,0,0,0,0,1,0,0
mt446,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,AS Roma,CSKA Moskva,Olimpico,Roma,3,0,Home,0,46005,0,0,0,0,1,0,0
mt447,2018-2019,23-OCT-18 08.00.00.000000000 PM,2018,Real Madrid,Viktoria Plzeň,Santiago Bernabéu,Madrid,2,1,Home,0,67356,0,0,0,0,1,0,0
mt448,2018-2019,07-NOV-18 05.55.00.000000000 PM,2018,CSKA Moskva,AS Roma,Luzhniki,Moskva,1,2,Away,0,64454,0,0,0,0,1,0,0
mt449,2018-2019,07-NOV-18 08.00.00.000000000 PM,2018,Viktoria Plzeň,Real Madrid,Doosan Arena,Plzeň,0,5,Away,0,11483,0,0,0,0,1,0,0
mt450,2018-2019,27-NOV-18 05.55.00.000000000 PM,2018,CSKA Moskva,Viktoria Plzeň,Luzhniki,Moskva,1,2,Away,0,52892,0,0,0,0,1,0,0
mt451,2018-2019,27-NOV-18 08.00.00.000000000 PM,2018,AS Roma,Real Madrid,Olimpico,Roma,0,2,Away,0,59124,0,0,0,0,1,0,0
mt452,2018-2019,12-DEC-18 05.55.00.000000000 PM,2018,Real Madrid,CSKA Moskva,Santiago Bernabéu,Madrid,0,3,Away,0,51636,0,0,0,0,1,0,0
